qnumq;sexe;aget;matrim;pratique;enf;activite;prof;dipl;vote;habitat;localite;revenu;region;K1
2433;femme;20-29ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;prof;ecolo_oui;individuel;Ville;rev2;S_Ouest;le dehors, ce qui nous entoure
1995;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;individuel;Ville;rev2;Nord;qualité de vie
3678;homme;30-39ans;En_couple;Rrelig_non;sansEnfant;actif;cadre_lib;Bac;ecolo_oui;individuel;Rurv;rev3;Mediterrannée;tout ce qui est autour de chez moi, les gens qui travaille autour de moi
5939;homme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;agricult;Supérieur;ecolo_oui;individuel;Rural;rev2;S_BassinParis;ce qui nous entoure
276;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Bac;ecolo_non;individuel;PTGV;rev4;Seine;cadre de vie, qualité de vie, espaces verts, forêt
567;homme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;Supérieur;ecolo_non;individuel;PTGV;rev4;Seine;espace qui nous entoure, le cercle d'amis
5857;femme;40-49ans;Seul;Rrelig_non;avecEnfant;actif;prof_interm;prof;ecolo_oui;individuel;Rural;rev2;S_BassinParis;la nature, ce qu'il y a autour de moi
4139;homme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;agricult;prof;ecolo_non;individuel;Rurv;rev1;Bretagne;environnement sain
5011;femme;20-29ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;Be;ecolo_non;individuel;Bourg;rev2;S_Ouest;la nature
4218;femme;50-59ans;En_couple;Rrelig_non;avecEnfant;inactif;inactif;Be;ecolo_non;individuel;PGV;rev3;Bretagne;la propreté, bien être, confort
4967;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;commerc;prof;ecolo_non;individuel;Bourg;rev4;S_Ouest;nature, le bien être
5072;homme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;employe;Cep;ecolo_non;individuel;Bourg;rev2;S_Ouest;nature
5644;femme;50-59ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;Cep;ecolo_non;individuel;Bourg;rev3;Centre;la nature
5232;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_non;individuel;Rurv;rev3;S_Ouest;qualité de vie, verdure, calme, bien être
1321;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;Cep;ecolo_non;collectif;Ville;rev2;Jura_Alpes;la nature, le voisinage, le calme
3298;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;Bac;ecolo_oui;individuel;Bourg;rev3;Jura_Alpes;la nature, verdure, forêt et tout ce qui s'y rapporte
3421;femme;50-59ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;NOdip;ecolo_oui;individuel;Rural;rev1;Jura_Alpes;nature, pollution
4601;homme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;enseig_etud;prof;ecolo_oui;individuel;Bourg;rev2;Bretagne;cadre autour de chez soi, air, sol, végétation
3596;femme;40-49ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;prof;ecolo_oui;individuel;Bourg;rev3;Jura_Alpes;des champs, des bois
5337;homme;20-29ans;En_couple;Relig_occas;sansEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Bourg;rev3;S_Ouest;nature, propreté, écologie, cultures
2775;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;inactif;Cep;ecolo_non;individuel;Ville;rev3;Bretagne;la nature, la propreté, le bruit
3587;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;inactif;inactif;Cep;ecolo_non;individuel;Bourg;rev2;Jura_Alpes;campagne
737;homme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;ouvrier;prof;ecolo_non;collectif;Bourg;rev2;Mediterrannée;pollution
5441;femme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;inactif;NOdip;ecolo_oui;individuel;Bourg;rev2;Nord;la nature
5923;femme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;NOdip;ecolo_non;individuel;Bourg;rev2;S_BassinParis;beaucoup de choses, la nature, le voisinage, la vie quotidienne
1692;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;prof;ecolo_oui;individuel;Ville;rev3;S_BassinParis;la propreté
2147;femme;30-39ans;En_couple;Rrelig_non;sansEnfant;chomeur;inactif;Be;ecolo_oui;individuel;PGV;rev3;Seine;nature
5245;femme;40-49ans;En_couple;Relig_regul;avecEnfant;actif;prof_interm;Be;ecolo_non;individuel;Rural;rev3;S_Ouest;la nature, les arbres, la verdure
4323;femme;30-39ans;Seul;Relig_occas;sansEnfant;actif;ouvrier;prof;ecolo_non;individuel;Bourg;rev2;Bretagne;propreté, pas de bruit
5561;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Be;ecolo_non;individuel;Bourg;rev3;Nord;la nature, la préservation, l'eau
1717;homme;30-39ans;Seul;Rrelig_non;sansEnfant;actif;enseig_etud;Supérieur;ecolo_oui;collectif;PGV;rev2;Nord;lieu de vie
3924;femme;20-29ans;En_couple;Rrelig_non;sansEnfant;actif;employe;Bac;ecolo_non;individuel;Rural;rev3;Bretagne;discussion, écologie, politique, la mer, la campagne, la bretagne
2325;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Bac;ecolo_oui;collectif;PTGV;rev3;S_Ouest;l'endroit où l'on vit
2696;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_oui;collectif;Ville;rev3;Bretagne;c'est essentiel, je suis incapable de vivre dans un environnement qui ne me plais pas, un état d'esprit, qualité de vie plus importante que une bonne situation professionnelle
5277;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;NOdip;ecolo_oui;individuel;Rural;rev3;S_Ouest;tout ce qui est autour de moi, la nature, vivre dans un endroit que j'aime
5821;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;prof;ecolo_oui;individuel;Bourg;rev3;S_BassinParis;voisinnage, société, voitures, habitat, lieux publiques, nature
2752;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Bac;ecolo_non;individuel;Ville;rev3;Bretagne;nature
3863;femme;40-49ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;Cep;ecolo_oui;individuel;Bourg;RevNSP;Nord;sauvegarder la nature
5383;femme;50-59ans;En_couple;Rrelig_non;avecEnfant;inactif;inactif;Be;ecolo_oui;individuel;Bourg;rev3;Nord;la forêt
4697;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Cep;ecolo_non;individuel;Bourg;rev3;S_BassinParis;propreté
5800;homme;50-59ans;En_couple;Relig_regul;avecEnfant;actif;ouvrier;Cep;ecolo_oui;individuel;Bourg;rev3;Centre;la nature, le grand air
4600;femme;30-39ans;En_couple;Relig_occas;avecEnfant;chomeur;inactif;prof;ecolo_non;individuel;Rural;rev2;Bretagne;ce qui se trouve autour de nous
311;femme;40-49ans;En_couple;Relig_regul;avecEnfant;actif;employe;Supérieur;ecolo_non;individuel;PTGV;rev4;Seine;ce qui m'entoure, mot à la mode, sous entendu écologique
854;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_non;individuel;GV;rev4;Mediterrannée;cadre de vie sain et propre
2579;femme;40-49ans;En_couple;Rrelig_non;sansEnfant;inactif;retraite;Cep;ecolo_oui;collectif;GV;rev3;Bretagne;un bien être, l'espace libre, liberté
768;homme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;Bac;ecolo_non;individuel;Ville;rev3;Mediterrannée;propreté, verdure
3359;femme;30-39ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;prof;ecolo_oui;individuel;Bourg;RevNSP;Jura_Alpes;nature, paysages
5344;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;Cep;ecolo_oui;individuel;Bourg;rev2;Nord;planète
2684;homme;30-39ans;Seul;Rrelig_non;sansEnfant;actif;ouvrier;prof;ecolo_non;collectif;GV;rev2;Bretagne;les gens qu'on côtoie, la ville où on habite, les amis
2459;femme;20-29ans;En_couple;Relig_occas;avecEnfant;actif;employe;Bac;ecolo_non;individuel;Ville;rev3;Centre;la nature, le calme, les espaces verts, le bon air
2863;homme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;Supérieur;ecolo_non;individuel;Ville;rev4;S_BassinParis;la politique
4286;femme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;prof;ecolo_oui;individuel;Rurv;rev3;Bretagne;les arbres, le bruit, le contact avec les voisins
5838;homme;50-59ans;Seul;Rrelig_non;avecEnfant;actif;cadre_lib;prof;ecolo_oui;collectif;PGV;rev3;S_BassinParis;suisse et allemagne : respect de la nature donc obligations
897;femme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;employe;Supérieur;ecolo_non;collectif;TGV;rev3;Mediterrannée;ce qui nous entoure
2851;femme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;cadre_lib;Be;ecolo_oui;individuel;Ville;rev3;S_BassinParis;autour de soi, les rencontres
3786;homme;20-29ans;En_couple;Relig_occas;sansEnfant;actif;employe;prof;ecolo_non;individuel;Bourg;rev3;S_BassinParis;campagne
5557;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;prof;ecolo_oui;individuel;Bourg;rev3;Nord;ce qui m'entoure
5593;femme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;individuel;Bourg;RevNSP;Centre;nature
5886;homme;40-49ans;Seul;Relig_occas;sansEnfant;actif;employe;Bac;ecolo_oui;individuel;Bourg;rev2;S_BassinParis;c'est le cadre dans lequel on vit
1936;femme;60ans+;En_couple;Relig_occas;avecEnfant;chomeur;inactif;prof;ecolo_oui;individuel;Bourg;rev3;Nord;c'est autour de chez moi, dans la ville
1569;femme;20-29ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;prof;ecolo_oui;collectif;GV;rev2;Nord;des prairies, la nature
2234;femme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;agricult;prof;ecolo_non;individuel;Rurv;rev3;S_Ouest;la qualité de la vie, la protection de la nature, bien connaitre le nature et la respecter
1846;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;commerc;prof;ecolo_non;individuel;Ville;rev3;Nord;c'est autour de chez nous, là où nous habitons
3611;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;employe;prof;ecolo_oui;individuel;Bourg;rev3;Jura_Alpes;la nature, les arbres, les oiseaux
3666;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Bac;ecolo_oui;individuel;Bourg;rev3;Mediterrannée;la nature
3207;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;agricult;prof;ecolo_oui;individuel;Rurv;RevNSP;Mediterrannée;un environnement adapté à mon travail d'éleveur, l'amour pour la nature
6000;femme;50-59ans;En_couple;Relig_regul;avecEnfant;actif;agricult;Cep;ecolo_non;individuel;Bourg;rev1;Seine;les gens qui nous entoure
5789;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;Be;ecolo_non;individuel;Rural;rev4;Centre;nature
551;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Cep;ecolo_oui;individuel;PTGV;rev3;Seine;ce qu'il y a autour de nous
4073;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;prof;ecolo_non;individuel;Bourg;rev3;Bretagne;je ne trouve pas les mots qui correspondent, c'est un mieux vivre, une qualité de vie liée à ce qu'il y a tout autour, c'est très vague, partout
797;femme;60ans+;En_couple;Relig_occas;sansEnfant;inactif;inactif;Bac;ecolo_non;collectif;Ville;rev3;Mediterrannée;l'environnement à tarascon est odieux
48;homme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;cadre_lib;Supérieur;ecolo_non;collectif;TGV;rev3;Seine;le confort de ce qui m'entoure
2594;femme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;employe;prof;ecolo_oui;individuel;Rural;rev4;Bretagne;air, eau, nature
794;femme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;enseig_etud;Be;ecolo_non;individuel;Rural;rev2;Mediterrannée;ce qui est autour de mon habitation
5659;femme;20-29ans;Seul;Rrelig_non;sansEnfant;inactif;enseig_etud;prof;ecolo_oui;individuel;Bourg;rev2;Centre;la nature, milieu de vie proche de l'habitat
3379;homme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;prof;ecolo_oui;individuel;Rurv;rev3;Jura_Alpes;c'est vaste, l'environnement immédiat avec ses nuisances autour de la maison puis par extention le village la région, ça évoque le lieu où on se sent bie pour se détendre
1866;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;employe;prof;ecolo_non;individuel;GV;rev3;Nord;nature, verdure, bon air, santé, calme
3581;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;prof;ecolo_non;individuel;Bourg;rev2;Jura_Alpes;écologie
745;femme;50-59ans;En_couple;Relig_occas;sansEnfant;actif;prof_interm;Bac;ecolo_oui;individuel;Bourg;rev3;Mediterrannée;le cadre de vie
4341;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_oui;individuel;Bourg;rev3;Bretagne;la liberté, santé, respect
5219;femme;40-49ans;Seul;Relig_regul;avecEnfant;actif;ouvrier;prof;ecolo_non;individuel;Bourg;rev3;S_Ouest;nature, calme
2735;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;retraite;NOdip;ecolo_oui;individuel;GV;rev3;Bretagne;mon entourage, ce qu'il y a autour de la maison
3101;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;commerc;prof;ecolo_non;individuel;Bourg;rev2;Mediterrannée;nature
3324;homme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;agricult;prof;ecolo_oui;individuel;Rural;rev2;Jura_Alpes;le patrimoine vignoble que l'on exploite l'entretenir l'exploiter dans le bon sens en faisant attention à ne pas utiliser trop de produits polluants
3172;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Supérieur;ecolo_oui;individuel;Bourg;rev3;Mediterrannée;prise de conscience indispensable à tous les niveaux et à l'echelle planétaire
39;femme;20-29ans;En_couple;Rrelig_non;sansEnfant;actif;cadre_lib;Supérieur;ecolo_non;collectif;TGV;rev3;Seine;le cadre de vie, la nature
729;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Cep;ecolo_non;individuel;Rurv;rev2;Mediterrannée;nature
2304;femme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;ouvrier;prof;ecolo_oui;collectif;PTGV;rev3;S_Ouest;la nature, l'espace
272;homme;60ans+;En_couple;Relig_occas;sansEnfant;inactif;retraite;Cep;ecolo_oui;collectif;Ville;rev3;Seine;pêche, étang, forêt, voisins
3866;homme;60ans+;En_couple;Relig_regul;avecEnfant;actif;agricult;NOdip;ecolo_oui;individuel;Bourg;rev2;Nord;ce qui a autour de moi, ma famille, mon plaisir, mes loisirs, les endroits
389;homme;30-39ans;Seul;Rrelig_non;sansEnfant;actif;cadre_lib;Supérieur;ecolo_non;collectif;PTGV;rev3;Seine;vert
1016;femme;60ans+;En_couple;Relig_occas;avecEnfant;actif;enseig_etud;Supérieur;ecolo_oui;individuel;Ville;rev4;Mediterrannée;verdure, proptection de la nature
3669;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;individuel;Rurv;rev4;Mediterrannée;écosystème, la vie autour de nous
4027;femme;50-59ans;Seul;Relig_regul;sansEnfant;actif;enseig_etud;Supérieur;ecolo_oui;individuel;Rurv;rev4;Bretagne;le milieu qui nous entoure
2375;homme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;cadre_lib;Supérieur;ecolo_non;individuel;Ville;rev4;S_Ouest;cadre de vie
3821;femme;30-39ans;En_couple;Relig_regul;avecEnfant;actif;employe;Bac;ecolo_oui;individuel;Bourg;rev3;Nord;calme, nature, campagne
2134;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;GV;rev4;Seine;espace vert, calme, qualité de l'air
4609;homme;60ans+;En_couple;Rrelig_non;sansEnfant;actif;agricult;Supérieur;ecolo_non;collectif;Bourg;rev2;Bretagne;tout ce qui m'entoure quotidiennement
1507;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Cep;ecolo_oui;individuel;Bourg;RevNSP;S_BassinParis;betteraves
3416;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;Bac;ecolo_non;collectif;Bourg;rev3;Jura_Alpes;vert, saleté
5801;femme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;prof_interm;Bac;ecolo_non;individuel;Bourg;RevNSP;Centre;la campagne, l'espace
3965;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_non;individuel;Rural;rev3;Bretagne;tout ce qui nous entoure
5159;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Bac;ecolo_non;individuel;PTGV;rev3;S_Ouest;c'est la nature, tout ce que je vois par ma fenêtre, tout ce qui nous entoure
2484;femme;60ans+;Seul;Rrelig_non;sansEnfant;inactif;inactif;Supérieur;ecolo_non;individuel;Ville;rev3;Centre;le bien être, la joie de vivre, le calme
3691;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;agricult;Be;ecolo_oui;individuel;Rurv;rev2;Mediterrannée;la liberté, la santé, le bien être
3898;femme;30-39ans;Seul;Rrelig_non;avecEnfant;chomeur;inactif;Supérieur;ecolo_oui;individuel;Bourg;rev3;Nord;qualité de vie, écologie, pollution
5274;homme;60ans+;En_couple;Relig_occas;avecEnfant;actif;employe;Cep;ecolo_oui;individuel;Rurv;rev3;S_Ouest;la qualité de vie, le bien être
1926;femme;40-49ans;En_couple;Relig_regul;avecEnfant;actif;ouvrier;Be;ecolo_oui;individuel;PTGV;rev4;Nord;la tristesse, la désolation à perte de vue
2909;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Be;ecolo_non;individuel;Ville;rev4;Seine;nature
593;femme;60ans+;Seul;Relig_occas;avecEnfant;inactif;retraite;prof;ecolo_oui;individuel;PTGV;rev2;Seine;quelque chose d'agréable
5679;femme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;agricult;Bac;ecolo_non;individuel;Rurv;rev2;Centre;la nature
702;homme;30-39ans;En_couple;Relig_regul;avecEnfant;actif;prof_interm;prof;ecolo_oui;individuel;Bourg;rev3;Mediterrannée;nature
2862;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;retraite;Be;ecolo_oui;individuel;PGV;rev3;Seine;qualité de vie, la pollution, jardin, autour de soi, bruit
4058;femme;30-39ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;Cep;ecolo_oui;individuel;Rural;rev3;Bretagne;lieu où on habite
5461;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;employe;Be;ecolo_oui;individuel;Rurv;rev3;Nord;nature, campagne, calme, tranquillité
2332;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Bac;ecolo_non;collectif;TGV;rev3;S_Ouest;les enfants en priorité, la famille, la nature
3209;homme;50-59ans;En_couple;Relig_regul;avecEnfant;actif;employe;Cep;ecolo_oui;individuel;Bourg;rev2;Mediterrannée;bien être, plaisir de respirer l'air pur, plaisir d'être à la campagne
2029;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_non;individuel;Bourg;rev4;S_Ouest;le comportement des gens
3217;femme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;prof;ecolo_non;individuel;Rurv;rev4;Mediterrannée;la forêt
5520;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;ouvrier;prof;ecolo_non;individuel;Bourg;rev3;Nord;le bien être
5822;homme;30-39ans;En_couple;Relig_occas;avecEnfant;chomeur;inactif;prof;ecolo_non;individuel;Bourg;rev2;S_BassinParis;paysages, beauté ou saleté du paysage, rivières, forêts
462;homme;40-49ans;En_couple;Relig_regul;avecEnfant;actif;employe;prof;ecolo_non;collectif;TGV;rev4;Seine;nuisances, pollution
2886;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;agricult;NOdip;ecolo_non;collectif;Ville;rev2;Seine;l'endroit où jhabite, ce qui m'entoure, la nature où je vais en vélo
1983;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Be;ecolo_non;individuel;Ville;rev4;Nord;l'entourage, l'espace
1522;homme;30-39ans;Seul;Rrelig_non;sansEnfant;actif;ouvrier;prof;ecolo_non;individuel;Bourg;rev3;Nord;le paysage, les gens qu'on côtoie
3641;femme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;prof;ecolo_non;individuel;Bourg;rev4;Jura_Alpes;mot à la mode
3958;femme;30-39ans;En_couple;Rrelig_non;sansEnfant;chomeur;inactif;prof;ecolo_oui;individuel;Rural;rev3;Bretagne;les alentours
612;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Be;ecolo_non;collectif;GV;rev3;Seine;la nature
5652;femme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;agricult;Cep;ecolo_non;individuel;Rurv;rev2;Centre;la nature, tout ce qui m'entoure, tout ce qui vit
5959;homme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;ouvrier;prof;ecolo_non;individuel;Bourg;rev3;S_BassinParis;nature, air pur, odeurs, bruits
102;homme;20-29ans;En_couple;Rrelig_non;sansEnfant;actif;cadre_lib;Supérieur;ecolo_oui;collectif;TGV;rev4;Seine;espace, calme, lumière, verdure
832;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Supérieur;ecolo_oui;collectif;GV;rev3;Mediterrannée;tout ce que mes cinq sens perçoivent
1252;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;collectif;Ville;rev4;Jura_Alpes;phénomènes des déchets nucléaires et ménagers, qualité de vie, le calme
3177;femme;50-59ans;Seul;Rrelig_non;avecEnfant;chomeur;inactif;prof;ecolo_oui;individuel;Bourg;rev1;Mediterrannée;nature, pollution
5221;femme;60ans+;Seul;Relig_regul;avecEnfant;inactif;retraite;Cep;ecolo_non;individuel;Bourg;rev1;S_Ouest;propreté, bon voisinage, tranquillité
2313;homme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;cadre_lib;Supérieur;ecolo_non;collectif;TGV;rev3;S_Ouest;nature, montagne, communauté
4833;homme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;ouvrier;NOdip;ecolo_non;individuel;Rurv;rev2;Seine;c'est où on vit, le respect de la nature
